Date,Year,Month,Season,Origin,Destination,Flight_Type,Flight_ID,Aircraft_Type,Shipment_Count,Cargo_Weight_KG,Cargo_Volume_CBM,ULD_Count,ULD_Type,Pallet_Count,Nature_of_Goods,Cargo_Mix_Complexity,Manpower_Assigned,Forklift_Count,Equipment_Availability,Shift,Weather_Condition,Build_Up_Time_Minutes
2024-06-06,2024,6,Hajj,JED,DMM,Domestic,TK4983,A320,231,3013.4,14.17,4,PMC,2,General Cargo,Low,9,3,Medium,Morning,Clear,142.7
2024-06-06,2024,6,Hajj,JED,KUL,International,QR7612,B777F,302,18091.5,106.8,13,PMC,8,Pharmaceuticals,Medium,10,3,Medium,Night,Clear,316.8
2024-06-06,2024,6,Hajj,JED,DXB,International,GF155,B737-800,322,1297.8,12.37,1,PAG,0,E-commerce,Low,9,2,Low,Morning,Clear,195.1
2024-06-06,2024,6,Hajj,JED,AMS,International,QR1595,A330-300,235,4999.5,12.75,3,AKE,0,Seafood,High,10,2,Medium,Morning,Rain,165.2
2024-06-06,2024,6,Hajj,JED,LHR,International,TK7811,B777F,463,3576.3,47.54,7,PLA,3,E-commerce,Medium,12,2,Low,Afternoon,Clear,302.9
2024-06-06,2024,6,Hajj,JED,BAH,International,SV9601,A330-300,364,1582.4,10.35,3,PAG,0,E-commerce,Medium,7,2,High,Afternoon,Rain,202.0
2024-06-06,2024,6,Hajj,JED,DXB,International,EK1349,A330-300,301,11934.1,51.36,7,AKE,6,General Cargo,Low,13,1,Medium,Afternoon,Rain,229.1
2024-06-06,2024,6,Hajj,JED,KWI,International,SV222,A330-300,271,10134.7,41.32,7,AKE,2,General Cargo,Medium,12,4,High,Afternoon,Clear,166.6
2024-06-06,2024,6,Hajj,JED,AMS,International,EY4366,A321,146,7663.2,11.62,2,AKE,1,Automotive Parts,Low,5,2,High,Morning,Clear,83.2
2024-06-06,2024,6,Hajj,JED,DMM,Domestic,EK2340,A321,127,8813.5,13.79,5,AKE,3,Automotive Parts,Medium,7,2,Low,Night,Clear,170.8
2024-06-06,2024,6,Hajj,JED,SIN,International,EK1876,A330-300,351,14741.7,47.76,5,PMC,3,Electronics,High,12,2,Medium,Afternoon,Clear,242.1
2024-06-06,2024,6,Hajj,JED,DMM,Domestic,EY7291,A321,98,6200.0,10.44,2,PMC,1,Industrial Equipment,Medium,7,1,Low,Afternoon,Clear,139.2
2024-06-06,2024,6,Hajj,JED,DOH,International,QR874,A321,299,1481.7,12.32,2,PMC,0,E-commerce,Medium,6,2,Medium,Night,Clear,182.6
2024-06-06,2024,6,Hajj,JED,DAC,International,EK9236,A330-300,284,4811.8,33.1,6,PMC,3,Pharmaceuticals,Medium,10,3,Low,Afternoon,Fog,250.6
2024-06-06,2024,6,Hajj,JED,SIN,International,SV9229,B777F,312,13942.6,96.62,11,PLA,4,Fresh Produce,Medium,12,4,Low,Afternoon,Clear,280.2
2024-06-06,2024,6,Hajj,JED,RUH,Domestic,TK2547,A320,180,3490.2,9.22,2,AKE,0,General Cargo,Low,4,1,Low,Afternoon,Rain,149.5
2024-06-06,2024,6,Hajj,JED,RUH,Domestic,TK6275,A321,213,500.0,6.32,2,PAG,0,E-commerce,Low,6,1,Low,Night,Clear,156.9
2024-06-06,2024,6,Hajj,JED,FRA,International,EY1345,A321,140,4682.6,13.73,2,AKE,0,Electronics,Medium,4,1,Medium,Morning,Clear,152.8
2024-06-06,2024,6,Hajj,JED,IST,International,TK5451,B787-9,347,25706.4,54.59,6,AKE,1,Automotive Parts,Medium,14,2,Medium,Afternoon,Clear,267.9
2024-06-06,2024,6,Hajj,JED,SIN,International,TK4867,A330-300,290,867.4,5.0,3,PMC,0,Mail,Low,10,2,Medium,Afternoon,Fog,174.8
2024-06-06,2024,6,Hajj,JED,DOH,International,QR1630,A330-300,260,15085.4,178.45,20,PLA,11,Textiles,Low,14,4,Medium,Night,Rain,349.1
2024-06-06,2024,6,Hajj,JED,CDG,International,SV1145,A330-300,244,13196.8,36.44,6,PMC,3,Dangerous Goods,High,6,2,Medium,Morning,Clear,258.0
2024-06-06,2024,6,Hajj,JED,BAH,International,EY3209,B777F,418,3450.1,36.34,6,PMC,3,E-commerce,Medium,10,3,Medium,Afternoon,Clear,249.2
2024-06-06,2024,6,Hajj,JED,DXB,International,QR1418,B787-9,406,3078.6,37.92,7,AKE,3,E-commerce,Medium,10,2,Low,Morning,Clear,258.4
2024-06-06,2024,6,Hajj,JED,KWI,International,QR4010,A330-300,310,1716.2,9.89,5,AKE,2,Mail,Medium,14,1,Medium,Night,Clear,189.4
2024-06-06,2024,6,Hajj,JED,KUL,International,QR6616,B777F,491,3248.7,27.9,5,PMC,1,E-commerce,Medium,11,3,Medium,Afternoon,Clear,257.2
2024-06-07,2024,6,Hajj,JED,RUH,Domestic,TK5458,B737-800,190,11258.4,22.8,3,AKE,2,Automotive Parts,Low,8,1,Medium,Afternoon,Clear,160.8
2024-06-07,2024,6,Hajj,JED,RUH,Domestic,EK2703,A321,131,6551.1,10.24,2,PAG,0,Automotive Parts,Low,3,1,Medium,Morning,Rain,155.5
2024-06-07,2024,6,Hajj,JED,CAI,International,QR4504,B777F,405,1904.3,15.0,5,PAG,1,E-commerce,Medium,16,3,Medium,Afternoon,Clear,230.2
2024-06-07,2024,6,Hajj,JED,CAI,International,EY938,B777F,339,17823.6,54.38,10,AKE,2,General Cargo,Low,13,2,Medium,Morning,Rain,258.7
2024-06-07,2024,6,Hajj,JED,DMM,Domestic,TK527,A321,281,879.0,5.59,1,AKE,0,E-commerce,Medium,4,2,High,Afternoon,Clear,167.5
2024-06-07,2024,6,Hajj,JED,DOH,International,QR9897,B787-9,230,13238.1,59.79,7,AKE,4,Live Animals,High,9,4,Medium,Afternoon,Clear,259.9
2024-06-07,2024,6,Hajj,JED,BOM,International,EY3433,A330-300,240,15191.8,31.68,7,PMC,2,Industrial Equipment,High,8,3,High,Night,Clear,219.3
2024-06-07,2024,6,Hajj,JED,FRA,International,QR9020,B777F,310,17170.9,86.07,10,PMC,3,Fresh Produce,High,12,4,Low,Afternoon,Clear,289.5
2024-06-07,2024,6,Hajj,JED,DMM,Domestic,QR5943,A320,274,1119.9,11.85,2,AKE,2,E-commerce,Medium,7,2,Medium,Morning,Clear,178.8
2024-06-07,2024,6,Hajj,JED,KUL,International,QR6788,B777F,383,7345.2,22.0,5,PAG,0,General Cargo,Low,10,4,Low,Afternoon,Clear,222.6
2024-06-07,2024,6,Hajj,JED,KWI,International,SV1307,B737-800,179,2842.0,11.58,1,AKE,0,Live Animals,High,3,3,Low,Night,Clear,177.7
2024-06-07,2024,6,Hajj,JED,DXB,International,QR8587,B777F,333,23791.0,38.47,5,PMC,2,Automotive Parts,Medium,9,2,Medium,Morning,Storm,280.9
2024-06-07,2024,6,Hajj,JED,DMM,Domestic,TK7583,A320,117,2875.5,11.06,1,PMC,0,Pharmaceuticals,High,6,1,Low,Night,Rain,177.6
2024-06-07,2024,6,Hajj,JED,RUH,Domestic,TK8647,A321,151,5415.0,18.04,1,AKE,0,Pharmaceuticals,Medium,6,2,Low,Night,Clear,140.6
2024-06-07,2024,6,Hajj,JED,CAN,International,GF4506,A330-300,280,28390.7,55.6,7,PAG,1,Automotive Parts,Medium,6,4,Medium,Night,Clear,249.5
2024-06-07,2024,6,Hajj,JED,SIN,International,QR4244,B777F,404,3195.0,14.59,4,PMC,1,Mail,Low,10,1,Medium,Afternoon,Clear,221.8
2024-06-07,2024,6,Hajj,JED,CAN,International,TK1690,B777F,338,5448.4,16.84,7,PMC,3,Seafood,High,12,2,Low,Afternoon,Clear,248.5
2024-06-07,2024,6,Hajj,JED,FRA,International,TK6168,A321,212,984.8,8.13,2,AKE,0,E-commerce,Low,9,1,Low,Morning,Fog,158.9
2024-06-07,2024,6,Hajj,JED,RUH,Domestic,SV134,B737-800,155,5430.2,19.99,1,PMC,0,Electronics,Low,5,1,Medium,Night,Clear,143.7
2024-06-07,2024,6,Hajj,JED,CAI,International,GF1686,B777F,246,5458.5,15.83,7,PAG,3,General Cargo,Low,8,2,Medium,Morning,Fog,205.7
2024-06-07,2024,6,Hajj,JED,RUH,Domestic,EK5200,A320,165,5680.7,38.38,6,AKE,3,Fresh Produce,Medium,6,2,Medium,Afternoon,Clear,162.9
2024-06-07,2024,6,Hajj,JED,DMM,Domestic,EK6898,A320,223,500.0,5.55,1,AKE,0,E-commerce,Medium,6,2,Medium,Night,Clear,151.9
2024-06-07,2024,6,Hajj,JED,BOM,International,EY8697,A330-300,321,14373.0,50.89,9,AKE,3,Dangerous Goods,High,13,3,Medium,Night,Clear,270.9
2024-06-07,2024,6,Hajj,JED,DMM,Domestic,TK9653,B737-800,344,856.6,7.62,1,PMC,0,E-commerce,Medium,5,1,Low,Afternoon,Fog,221.5
2024-06-07,2024,6,Hajj,JED,DXB,International,TK9596,B737-800,312,1322.3,12.45,3,AKE,0,E-commerce,Medium,4,1,Medium,Night,Clear,209.5
2024-06-07,2024,6,Hajj,JED,DMM,Domestic,QR6694,B737-800,170,3084.2,34.9,7,PMC,2,Textiles,Low,6,1,Low,Morning,Clear,183.1
2024-06-07,2024,6,Hajj,JED,KWI,International,EK9126,B787-9,391,18216.6,58.62,5,AKE,3,General Cargo,Low,10,1,Medium,Night,Rain,262.1
2024-06-07,2024,6,Hajj,JED,FRA,International,SV7960,B777F,381,36837.1,62.69,10,AKE,5,Industrial Equipment,High,14,1,Low,Afternoon,Clear,367.1
2024-06-07,2024,6,Hajj,JED,BAH,International,SV467,B777F,333,17668.7,106.97,16,PMC,6,Seafood,High,16,4,Low,Afternoon,Clear,340.4
2024-06-07,2024,6,Hajj,JED,DEL,International,TK7526,A330-300,258,14145.0,34.85,6,AKE,2,Seafood,Medium,12,2,High,Night,Rain,197.6
2024-06-07,2024,6,Hajj,JED,RUH,Domestic,GF691,A321,133,5069.2,18.16,3,AKE,1,General Cargo,Low,7,1,High,Morning,Clear,101.4
2024-06-07,2024,6,Hajj,JED,BOM,International,TK7245,B777F,418,18823.0,59.95,11,PMC,4,Fresh Produce,High,17,4,Medium,Night,Clear,309.9
2024-06-07,2024,6,Hajj,JED,HKG,International,EY3840,B737-800,292,1413.4,5.72,1,AKE,1,Mail,Low,7,1,Medium,Morning,Clear,160.3
2024-06-07,2024,6,Hajj,JED,DXB,International,TK1410,B737-800,301,1674.5,14.08,4,AKE,1,E-commerce,Low,7,2,Medium,Afternoon,Clear,185.5
2024-06-08,2024,6,Hajj,JED,DMM,Domestic,EK4689,A321,174,4383.3,23.06,3,AKE,1,Dangerous Goods,High,6,1,Low,Night,Clear,211.5
2024-06-08,2024,6,Hajj,JED,CDG,International,EK8452,B787-9,414,3100.5,40.73,4,PMC,1,E-commerce,Medium,12,3,Low,Night,Clear,253.8
2024-06-08,2024,6,Hajj,JED,FRA,International,SV4089,A330-300,246,3468.1,17.28,1,AKE,0,General Cargo,Low,9,2,Medium,Morning,Clear,126.2
2024-06-08,2024,6,Hajj,JED,KWI,International,EY5707,B777F,425,2946.8,30.26,4,PMC,1,E-commerce,Medium,11,3,Low,Morning,Clear,242.4
2024-06-08,2024,6,Hajj,JED,DAC,International,EY4875,B787-9,270,16304.5,32.42,7,PMC,3,Automotive Parts,Low,11,2,Low,Night,Clear,245.8
2024-06-08,2024,6,Hajj,JED,DEL,International,QR6789,A330-300,255,9691.7,30.8,4,PMC,1,General Cargo,Low,10,2,Medium,Afternoon,Clear,160.9
2024-06-08,2024,6,Hajj,JED,CAN,International,SV1999,B777F,310,7727.9,71.41,12,PAG,3,Textiles,Medium,13,5,Medium,Afternoon,Clear,250.0
2024-06-08,2024,6,Hajj,JED,RUH,Domestic,QR6582,A320,171,963.3,6.41,1,AKE,0,Mail,Low,6,1,Low,Morning,Clear,125.6
2024-06-08,2024,6,Hajj,JED,AUH,International,QR4392,B777F,339,12580.3,119.87,14,PAG,4,Textiles,Low,15,3,Medium,Morning,Fog,285.2
2024-06-08,2024,6,Hajj,JED,DXB,International,SV5235,A330-300,374,2129.9,6.53,4,PMC,1,Mail,Medium,11,3,Medium,Morning,Clear,194.6
2024-06-08,2024,6,Hajj,JED,DOH,International,SV9740,B737-800,216,7720.0,20.1,6,AKE,2,Electronics,Medium,4,2,Low,Afternoon,Fog,236.7
2024-06-08,2024,6,Hajj,JED,AMS,International,GF328,A330-300,308,1839.4,18.48,4,PMC,1,E-commerce,Medium,10,2,Medium,Afternoon,Clear,190.9
2024-06-08,2024,6,Hajj,JED,DEL,International,EY9155,B777F,236,5376.2,21.32,5,PMC,1,General Cargo,Low,9,3,High,Night,Clear,139.2
2024-06-08,2024,6,Hajj,JED,RUH,Domestic,TK5275,A320,166,6256.2,22.81,4,AKE,0,Pharmaceuticals,Medium,9,1,Low,Morning,Clear,172.0
2024-06-08,2024,6,Hajj,JED,DMM,Domestic,EK3138,A320,71,2220.1,20.09,1,AKE,1,Textiles,Low,5,1,High,Night,Fog,97.8
2024-06-08,2024,6,Hajj,JED,DMM,Domestic,GF5337,B737-800,289,1567.2,12.82,2,AKE,0,E-commerce,Medium,5,2,Medium,Night,Clear,170.3
2024-06-08,2024,6,Hajj,JED,DMM,Domestic,TK771,A320,109,3097.4,9.66,2,AKE,1,Seafood,Low,6,2,High,Morning,Fog,115.8
2024-06-08,2024,6,Hajj,JED,IST,International,EK7405,A330-300,234,11440.8,32.2,6,PLA,3,Live Animals,High,12,2,Low,Morning,Clear,264.7
2024-06-08,2024,6,Hajj,JED,RUH,Domestic,GF2823,A320,93,3583.2,11.92,2,AKE,0,Fresh Produce,Low,7,2,Medium,Night,Clear,125.1
2024-06-08,2024,6,Hajj,JED,AMS,International,EY7929,B777F,338,41796.9,72.16,8,AKE,3,Industrial Equipment,High,11,4,High,Morning,Fog,314.8
2024-06-08,2024,6,Hajj,JED,DEL,International,SV1543,B777F,378,1233.6,11.85,1,AKE,1,E-commerce,Low,9,3,High,Morning,Clear,156.1
2024-06-08,2024,6,Hajj,JED,DEL,International,GF7532,B787-9,410,3416.6,10.26,4,PAG,1,Mail,Low,11,1,High,Night,Clear,206.4
2024-06-08,2024,6,Hajj,JED,AUH,International,EY3787,B737-800,192,3883.7,12.95,2,PMC,0,General Cargo,Low,4,3,Medium,Morning,Clear,129.4
2024-06-08,2024,6,Hajj,JED,DEL,International,GF825,B777F,337,5522.6,32.03,4,PMC,2,General Cargo,Low,11,3,Medium,Morning,Clear,193.4
2024-06-08,2024,6,Hajj,JED,HKG,International,QR7940,A330-300,300,4230.9,23.0,4,AKE,0,Electronics,Medium,11,2,High,Night,Clear,176.6
2024-06-08,2024,6,Hajj,JED,DMM,Domestic,EY6496,A320,181,2994.8,9.79,3,AKE,0,Electronics,Medium,5,1,Medium,Afternoon,Clear,150.1
2024-06-08,2024,6,Hajj,JED,KWI,International,SV6575,A330-300,249,8440.2,21.55,4,PAG,1,General Cargo,Low,9,2,Medium,Afternoon,Fog,175.3
2024-06-08,2024,6,Hajj,JED,CAI,International,EK5454,A330-300,210,13864.7,23.14,5,PMC,2,Automotive Parts,Medium,8,3,Low,Afternoon,Rain,197.6
2024-06-08,2024,6,Hajj,JED,CAI,International,TK6967,B787-9,280,11200.6,53.37,7,AKE,2,Fresh Produce,Medium,11,4,High,Afternoon,Rain,208.5
2024-06-08,2024,6,Hajj,JED,KWI,International,QR2348,A330-300,295,31843.7,61.78,6,AKE,3,Automotive Parts,Medium,11,2,Medium,Morning,Clear,263.4
2024-06-08,2024,6,Hajj,JED,DEL,International,EY3317,B787-9,431,2003.4,5.0,6,AKE,2,Mail,Low,10,3,High,Afternoon,Clear,209.3
2024-06-08,2024,6,Hajj,JED,RUH,Domestic,EY2332,A321,224,1552.8,5.41,1,AKE,1,Mail,Low,8,2,Medium,Morning,Clear,119.1
2024-06-08,2024,6,Hajj,JED,RUH,Domestic,QR7662,A320,370,10473.7,51.32,7,AKE,3,General Cargo,Medium,13,4,High,Afternoon,Clear,197.0
2024-06-08,2024,6,Hajj,JED,RUH,Domestic,EK8752,A321,120,3162.9,9.98,3,AKE,1,Dangerous Goods,Medium,4,1,High,Afternoon,Rain,134.7
2024-06-08,2024,6,Hajj,JED,IST,International,EY108,B737-800,97,8129.9,15.54,1,AKE,0,Industrial Equipment,Medium,2,1,High,Morning,Fog,133.6
2024-06-08,2024,6,Hajj,JED,CDG,International,EY5453,B777F,350,13240.7,48.21,10,PMC,4,Electronics,Medium,14,4,Low,Morning,Clear,269.2
2024-06-09,2024,6,Hajj,JED,AMS,International,SV8508,B777F,372,16466.0,84.57,14,AKE,9,Pharmaceuticals,Medium,16,3,High,Afternoon,Clear,311.8
2024-06-09,2024,6,Hajj,JED,LHR,International,TK9419,A330-300,312,2063.1,10.91,6,PLA,3,Mail,Low,5,1,Low,Morning,Clear,230.9
2024-06-09,2024,6,Hajj,JED,FRA,International,EK7683,B777F,337,6255.7,35.25,6,PMC,3,Electronics,Medium,10,2,Medium,Night,Clear,233.8
2024-06-09,2024,6,Hajj,JED,IST,International,TK4379,B777F,357,21071.7,59.74,7,AKE,3,Fresh Produce,High,10,3,Medium,Afternoon,Clear,293.1
2024-06-09,2024,6,Hajj,JED,RUH,Domestic,EY6612,A321,119,4875.3,20.72,2,AKE,1,Seafood,Medium,9,1,Medium,Night,Clear,134.4
2024-06-09,2024,6,Hajj,JED,DMM,Domestic,TK5118,A321,199,539.1,5.0,2,AKE,0,E-commerce,Low,10,1,Medium,Night,Clear,110.7
2024-06-09,2024,6,Hajj,JED,FRA,International,SV1506,B777F,329,1430.5,15.98,6,PAG,2,E-commerce,Medium,11,5,High,Morning,Rain,184.5
2024-06-09,2024,6,Hajj,JED,DMM,Domestic,EK7976,A321,144,6194.7,30.03,3,AKE,0,General Cargo,Low,6,2,Medium,Afternoon,Rain,149.7
2024-06-09,2024,6,Hajj,JED,KUL,International,EY6146,B787-9,315,13607.1,59.2,10,PMC,5,Dangerous Goods,High,14,3,Medium,Night,Clear,284.5
2024-06-09,2024,6,Hajj,JED,LHR,International,TK4111,A330-300,239,7016.7,25.36,8,AKE,4,Electronics,Medium,11,3,Medium,Night,Clear,210.0
2024-06-09,2024,6,Hajj,JED,BAH,International,QR8480,B787-9,332,10321.7,28.52,3,AKE,1,General Cargo,Low,5,3,High,Morning,Clear,189.9
2024-06-09,2024,6,Hajj,JED,RUH,Domestic,SV6582,A320,135,2420.9,8.21,2,AKE,0,Live Animals,High,4,1,Medium,Night,Clear,165.4
2024-06-09,2024,6,Hajj,JED,HKG,International,GF4117,A330-300,239,4566.8,15.4,5,PAG,4,General Cargo,Low,7,3,High,Afternoon,Clear,174.4
2024-06-09,2024,6,Hajj,JED,BAH,International,GF3994,A330-300,316,2674.4,34.74,6,PAG,2,E-commerce,Medium,11,3,Low,Morning,Rain,230.2
2024-06-09,2024,6,Hajj,JED,AUH,International,SV1119,B777F,297,12386.7,40.47,9,PAG,5,Electronics,Medium,11,3,Medium,Morning,Clear,240.0
2024-06-09,2024,6,Hajj,JED,BOM,International,SV7337,B787-9,317,9523.0,43.57,4,AKE,0,Dangerous Goods,High,8,2,Low,Morning,Clear,253.7
2024-06-09,2024,6,Hajj,JED,DMM,Domestic,QR3415,A320,103,2624.8,12.96,3,PMC,1,General Cargo,Low,8,2,Low,Afternoon,Clear,110.2
2024-06-09,2024,6,Hajj,JED,DMM,Domestic,QR1417,A320,182,1284.3,6.03,1,AKE,0,Mail,Low,7,1,Medium,Night,Fog,134.5
2024-06-09,2024,6,Hajj,JED,FRA,International,EY8374,B787-9,277,7778.0,35.08,8,PMC,3,General Cargo,Medium,12,2,Medium,Night,Clear,203.9
2024-06-09,2024,6,Hajj,JED,DAC,International,EK9402,A330-300,305,15872.2,112.18,13,PMC,3,Seafood,High,16,2,Low,Afternoon,Clear,314.6
2024-06-09,2024,6,Hajj,JED,DMM,Domestic,SV9284,A320,134,4353.5,24.88,3,AKE,0,Seafood,Medium,7,1,Medium,Night,Clear,135.7
2024-06-09,2024,6,Hajj,JED,LHR,International,GF1097,A330-300,271,7335.4,22.66,6,PMC,3,Electronics,Medium,11,2,Medium,Night,Clear,220.9
2024-06-09,2024,6,Hajj,JED,DMM,Domestic,EK2919,A321,292,6604.8,33.54,6,AKE,2,General Cargo,Low,8,3,Low,Morning,Clear,207.1
2024-06-09,2024,6,Hajj,JED,DMM,Domestic,EK5787,A320,167,3766.6,26.8,2,AKE,1,General Cargo,Low,5,1,Medium,Afternoon,Clear,118.3
2024-06-09,2024,6,Hajj,JED,IST,International,TK1213,A330-300,256,5010.0,30.7,6,AKE,4,Electronics,Medium,10,2,Medium,Night,Clear,185.5
2024-06-09,2024,6,Hajj,JED,HKG,International,TK7600,A330-300,170,4564.7,26.65,7,PMC,3,Valuable Cargo,High,10,2,Medium,Afternoon,Fog,193.7
2024-06-09,2024,6,Hajj,JED,AUH,International,SV6029,B787-9,271,3764.0,22.62,4,AKE,1,Pharmaceuticals,High,8,2,Medium,Night,Clear,189.0
2024-06-09,2024,6,Hajj,JED,DAC,International,SV8240,B787-9,243,11383.7,31.98,7,PMC,2,Fresh Produce,Medium,12,3,Medium,Morning,Clear,201.6
2024-06-09,2024,6,Hajj,JED,AUH,International,TK2844,A321,77,1117.9,8.33,3,PMC,1,General Cargo,Low,5,2,High,Afternoon,Clear,63.1
2024-06-09,2024,6,Hajj,JED,CDG,International,TK5033,B777F,302,12639.0,59.58,8,PMC,4,General Cargo,Low,10,3,Medium,Afternoon,Fog,232.3
2024-06-09,2024,6,Hajj,JED,KUL,International,EY673,A330-300,360,1797.2,19.07,9,AKE,3,E-commerce,Medium,11,1,High,Afternoon,Clear,216.7
2024-06-09,2024,6,Hajj,JED,BAH,International,TK488,A330-300,309,1387.1,11.86,6,PMC,2,E-commerce,Medium,14,4,Medium,Morning,Clear,173.3
2024-06-09,2024,6,Hajj,JED,BAH,International,TK3687,A321,156,7956.6,13.37,2,PMC,0,Automotive Parts,Low,5,1,Medium,Morning,Fog,160.7
2024-06-09,2024,6,Hajj,JED,RUH,Domestic,EY4568,A320,137,1881.0,5.0,3,PMC,0,Seafood,Medium,7,2,High,Night,Storm,133.3
2024-06-09,2024,6,Hajj,JED,CDG,International,QR1787,B777F,288,10489.0,49.47,7,AKE,1,Fresh Produce,High,13,3,Low,Morning,Clear,232.9
2024-06-09,2024,6,Hajj,JED,BOM,International,EY9539,A330-300,261,10344.1,125.89,13,PMC,5,Textiles,Low,9,4,Medium,Morning,Fog,269.2
2024-06-09,2024,6,Hajj,JED,BOM,International,QR1942,B777F,329,9719.4,37.75,6,PLA,2,Valuable Cargo,Medium,14,3,Low,Afternoon,Clear,267.8
2024-06-09,2024,6,Hajj,JED,DMM,Domestic,EK6868,A320,61,791.7,5.0,1,AKE,1,Dangerous Goods,Medium,3,1,Medium,Morning,Clear,125.5
2024-06-09,2024,6,Hajj,JED,DMM,Domestic,EK4818,A320,70,859.9,7.69,1,AKE,0,Dangerous Goods,Medium,4,1,Medium,Morning,Clear,123.3
2024-06-09,2024,6,Hajj,JED,KUL,International,EK9964,B777F,408,3011.8,26.11,5,PLA,1,E-commerce,Medium,9,3,Medium,Morning,Rain,243.1
2024-06-10,2024,6,Hajj,JED,RUH,Domestic,QR7250,A320,150,5845.0,29.58,3,AKE,2,Dangerous Goods,Medium,6,1,Low,Afternoon,Clear,197.2
2024-06-10,2024,6,Hajj,JED,DOH,International,TK7778,B777F,333,14323.5,77.45,11,PMC,2,Pharmaceuticals,High,14,4,High,Afternoon,Clear,282.8
2024-06-10,2024,6,Hajj,JED,KUL,International,TK1905,A330-300,237,13352.3,47.85,8,PAG,2,Pharmaceuticals,Medium,12,2,Medium,Afternoon,Rain,261.4
2024-06-10,2024,6,Hajj,JED,BOM,International,EK1302,B777F,278,5983.1,15.62,4,PAG,2,Pharmaceuticals,Medium,11,2,Medium,Morning,Clear,203.7
2024-06-10,2024,6,Hajj,JED,AUH,International,TK5070,A321,227,3368.5,10.39,1,AKE,0,Valuable Cargo,Medium,6,2,Medium,Morning,Clear,173.7
2024-06-10,2024,6,Hajj,JED,CDG,International,TK9088,B737-800,232,4174.9,10.9,3,AKE,0,General Cargo,Low,8,1,Medium,Morning,Rain,145.3
2024-06-10,2024,6,Hajj,JED,RUH,Domestic,SV1575,B737-800,84,2183.1,6.1,1,PMC,0,General Cargo,Low,3,1,Low,Afternoon,Clear,104.1
2024-06-10,2024,6,Hajj,JED,DOH,International,GF5957,B777F,297,4666.0,18.8,7,PLA,1,General Cargo,Low,8,3,Medium,Night,Clear,198.1
2024-06-10,2024,6,Hajj,JED,LHR,International,GF7145,A330-300,242,10970.0,48.75,6,AKE,3,Live Animals,High,6,1,Low,Morning,Storm,285.5
2024-06-10,2024,6,Hajj,JED,CAI,International,GF1380,A330-300,269,12935.4,37.31,3,PMC,2,General Cargo,Low,7,2,Medium,Night,Clear,178.2
2024-06-10,2024,6,Hajj,JED,FRA,International,SV2969,A321,115,2103.2,7.84,1,AKE,0,Seafood,Low,4,1,Medium,Afternoon,Rain,127.0
2024-06-10,2024,6,Hajj,JED,DEL,International,TK3816,A321,95,8033.4,12.64,2,AKE,1,Industrial Equipment,Medium,9,1,Low,Night,Clear,145.5
2024-06-10,2024,6,Hajj,JED,DOH,International,EY9003,B777F,322,21425.0,61.34,6,PMC,0,Live Animals,Medium,11,2,Low,Afternoon,Clear,269.6
2024-06-10,2024,6,Hajj,JED,CDG,International,GF4168,B787-9,280,5125.9,15.0,3,AKE,2,General Cargo,Low,9,2,Medium,Afternoon,Fog,170.4
2024-06-10,2024,6,Hajj,JED,DOH,International,TK7975,B777F,325,19630.2,260.67,27,PMC,8,Textiles,Medium,20,5,Medium,Morning,Clear,385.8
2024-06-10,2024,6,Hajj,JED,RUH,Domestic,EK8761,A320,157,7007.9,82.34,5,AKE,2,Textiles,Low,8,3,Medium,Morning,Rain,160.5
2024-06-10,2024,6,Hajj,JED,DMM,Domestic,EK4553,A321,109,3357.3,17.85,3,PMC,1,Fresh Produce,Low,7,1,Low,Morning,Clear,141.1
2024-06-10,2024,6,Hajj,JED,RUH,Domestic,QR7426,A320,121,1659.3,12.4,1,AKE,0,General Cargo,Low,5,1,Low,Afternoon,Clear,115.2
2024-06-10,2024,6,Hajj,JED,DAC,International,QR5790,B737-800,153,1517.3,7.41,4,AKE,2,Dangerous Goods,High,5,3,Medium,Night,Clear,181.6
2024-06-10,2024,6,Hajj,JED,CAI,International,QR5157,B737-800,312,730.7,5.0,1,PAG,2,E-commerce,Low,7,1,Low,Morning,Clear,179.3
2024-06-10,2024,6,Hajj,JED,AUH,International,EY9754,B787-9,339,18430.5,78.68,11,PMC,5,Pharmaceuticals,High,14,3,Medium,Afternoon,Clear,320.2
2024-06-10,2024,6,Hajj,JED,KUL,International,QR3883,A330-300,274,24807.4,44.92,8,PLA,4,Industrial Equipment,Medium,10,3,Medium,Afternoon,Clear,257.3
2024-06-10,2024,6,Hajj,JED,DEL,International,GF4112,B787-9,400,2061.0,13.08,5,PMC,1,E-commerce,Medium,11,3,Medium,Night,Clear,224.9
2024-06-10,2024,6,Hajj,JED,DAC,International,EK8422,B777F,281,9956.6,42.15,7,PMC,4,Electronics,Medium,13,3,Medium,Morning,Clear,223.4
2024-06-10,2024,6,Hajj,JED,RUH,Domestic,EK8538,A321,223,9593.7,42.24,5,AKE,1,Valuable Cargo,Medium,8,1,Low,Night,Clear,209.7
2024-06-10,2024,6,Hajj,JED,CAN,International,EY7032,A330-300,260,7890.9,24.3,6,PMC,4,Dangerous Goods,High,11,2,Low,Afternoon,Clear,258.8
2024-06-10,2024,6,Hajj,JED,RUH,Domestic,GF7331,A320,297,1414.7,11.53,1,PMC,1,E-commerce,Low,8,1,Medium,Night,Clear,169.0
